"Average greedy latency,",mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,checkpoint_is_best_val
607.9600599910328,0.0,0.0,0.0,0.0,0.0,0.7144042784502938,0.5876115560531616,publication,32.664963483810425,68.6433675289154,0.7217753772822432,0.7854378060050232,10000,0.10283993283475153,1.0859245074445334,0.3309581850169745,453.30990604637134,10,0.7854378060050232,721.0819560334044,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,11,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
636.6356672997747,0.0,0.0,0.0,0.0,0.0,0.6665431489148032,0.8739655613899231,publication,33.28865385055542,70.1760675907135,0.7145801875237708,0.7779373956537563,10000,0.10142150030308156,1.0688817512371553,0.23260320348244246,443.1321643366597,11,0.7779373956537564,745.1869669969409,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,12,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
618.5834658982822,0.0,0.0,0.0,0.0,0.0,0.6044788276259654,1.0593183040618896,publication,33.55626654624939,70.25915694236755,0.7431435453106933,0.808083185957582,10000,0.11052815861242954,1.0950461265537736,0.14530108269672903,361.15625391532785,12,0.8080831859575821,726.1719336932372,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,13,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
601.6598208622523,0.0,0.0,0.0,0.0,0.0,0.531083347323682,1.3713442087173462,publication,34.461843729019165,69.22381138801575,0.783719706100181,0.8549093911213,10000,0.09833906383600823,1.086579404115751,0.44377665170142644,276.04090203566216,13,0.8549093911213,665.3155131861699,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,14,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
618.0801111005919,0.0,0.0,0.0,0.0,0.0,0.47271335488709343,1.4053698778152466,publication,33.26556134223938,70.35556817054749,0.779207686220016,0.8494795924978186,10000,0.10040653442619063,1.0777463278934072,0.38664786246161065,262.589895223239,14,0.8494795924978186,707.4295144926875,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,15,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
604.2377499540057,0.0,0.0,0.0,0.0,0.0,0.41468514006687174,1.5913047790527344,publication,33.793784379959106,69.07328867912292,0.8018546999399395,0.8729859496176621,10000,0.09098911334272737,1.0822258512803418,0.34670506213842645,239.7879523911246,15,0.8729859496176621,653.294800965294,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,16,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
590.6252554307529,0.0,0.0,0.0,0.0,0.0,0.351825811717648,1.6428090333938599,publication,35.12488412857056,70.45686411857605,0.8364230427828195,0.9122028374492376,10000,0.08944309373658098,1.0717410814012962,0.3499690817867296,177.0961833211466,16,0.9122028374492376,605.660963593983,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,17,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
616.8687825999941,0.0,0.0,0.0,0.0,0.0,0.3324811469555467,1.6137878894805908,publication,34.45385026931763,69.26963567733765,0.8138641088356048,0.8853386204562241,10000,0.09661063893933584,1.086579404115751,0.4745918009869764,192.4029921394461,17,0.8853386204562241,704.4523363367639,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,18,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.8845741648538,0.0,0.0,0.0,0.0,0.0,0.29124424394649656,1.2349294424057007,publication,33.48010230064392,70.03142142295837,0.8191013759038517,0.891722207363418,10000,0.0925255808724673,1.1035767700017376,0.4857791366441324,183.1497882099546,18,0.891722207363418,662.4312084200709,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,19,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
612.1934151780673,0.0,0.0,0.0,0.0,0.0,0.271269433298613,1.0529582500457764,publication,33.10479116439819,68.82667350769043,0.8288702802773729,0.902149907191698,10000,0.0850626291425464,1.0787125489450702,0.4909806788205533,150.94119368589452,19,0.902149907191698,671.2348448693874,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,20,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
